delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_difference_hours
3607,ekart,pharmacy,ev bike,express,south,foggy,217.8,27.69,7,6,yes,delayed,2,1222.07,1
3608,xpressbees,documents,ev bike,express,west,rainy,24.0,49.19,6,2,yes,failed,1,317.57,4
3609,shadowfax,groceries,van,express,west,stormy,293.2,17.48,14,7,yes,delayed,2,1568.44,7
3610,xpressbees,automobile parts,scooter,standard,east,clear,191.7,31.92,6,24,no,delivered,3,1054.26,-18
3611,shadowfax,furniture,bike,standard,north,hot,128.6,45.71,3,24,no,delivered,5,780.13,-21
3612,xpressbees,furniture,bike,express,central,cold,178.6,14.01,6,5,yes,delayed,3,985.03,1
3613,shadowfax,fragile items,bike,two day,south,rainy,268.2,39.57,12,16,no,delivered,3,1459.71,-4
3614,delhivery,documents,van,standard,east,hot,121.3,36.93,6,24,no,delivered,3,717.29,-18
3615,xpressbees,clothing,truck,express,east,hot,68.7,38.86,2,3,no,delivered,4,510.08,-1
3616,fedex,automobile parts,van,express,south,stormy,200.7,40.69,8,6,yes,delayed,2,1175.57,2
3617,delhivery,fragile items,ev bike,standard,north,rainy,17.4,22.26,4,24,no,delivered,4,153.78,-20
3618,dhl,groceries,van,standard,central,cold,113.4,6.91,4,24,no,delivered,4,587.73,-20
3619,dhl,automobile parts,ev bike,standard,west,stormy,63.3,25.97,7,24,no,delivered,4,394.41,-17
3620,delhivery,groceries,truck,same day,north,foggy,225.8,9.17,9,8,yes,delayed,2,1256.51,1
3621,ecom express,cosmetics,ev van,express,east,rainy,257.8,7.46,12,7,yes,delayed,2,1361.38,5
3622,ekart,electronics,ev bike,same day,west,cold,241.8,24.01,8,8,yes,failed,2,1381.03,0
3623,ekart,cosmetics,bike,two day,central,hot,31.6,13.51,0,16,no,delivered,4,198.53,-16
3624,dhl,clothing,truck,standard,central,cold,43.6,19.74,3,24,no,delivered,4,277.22,-21
3625,amazon logistics,documents,truck,express,north,hot,279.1,9.83,9,7,yes,delayed,3,1474.99,2
3626,xpressbees,fragile items,bike,two day,central,clear,186.6,42.6,6,16,no,delivered,3,1060.8,-10
3627,xpressbees,clothing,bike,standard,north,hot,83.0,36.49,3,24,no,delivered,4,524.47,-21
3628,ekart,furniture,bike,standard,west,cold,180.0,31.74,6,24,no,delivered,4,995.22,-18
3629,amazon logistics,automobile parts,scooter,standard,east,clear,219.1,5.27,6,24,no,delivered,5,1111.31,-18
3630,amazon logistics,automobile parts,ev van,express,central,hot,202.3,15.89,5,6,no,delivered,3,1109.17,-1
3631,fedex,groceries,scooter,express,east,hot,110.8,31.59,3,4,no,delivered,5,698.77,-1
3632,fedex,electronics,scooter,same day,east,foggy,185.9,10.28,8,8,yes,delayed,3,1060.34,0
3633,delhivery,documents,van,standard,west,cold,27.3,41.83,0,24,no,delivered,5,261.99,-24
3634,xpressbees,pharmacy,van,same day,north,foggy,274.4,43.79,11,8,yes,delayed,2,1603.37,3
3635,ecom express,groceries,ev van,two day,north,foggy,240.4,28.01,10,16,no,delivered,5,1286.03,-6
3636,fedex,cosmetics,bike,express,west,clear,264.5,6.79,6,7,no,delivered,3,1392.87,-1
3637,fedex,automobile parts,ev van,same day,east,foggy,78.9,11.13,5,8,no,delivered,4,527.89,-3
3638,fedex,pharmacy,scooter,same day,west,hot,72.0,1.23,4,8,no,delivered,4,463.69,-4
3639,delhivery,pharmacy,scooter,standard,east,stormy,168.8,14.42,7,24,no,delivered,4,887.26,-17
3640,shadowfax,furniture,van,express,central,rainy,113.2,40.57,9,4,yes,delayed,2,737.71,5
3641,xpressbees,clothing,ev van,same day,south,hot,60.2,15.21,3,8,no,delivered,4,446.63,-5
3642,ecom express,pharmacy,scooter,express,east,foggy,239.4,40.75,5,6,no,delivered,4,1369.25,-1
3643,ecom express,automobile parts,van,express,south,foggy,26.6,43.08,1,2,no,delivered,4,312.24,-1
3644,fedex,cosmetics,truck,express,north,stormy,8.9,42.85,5,2,yes,delayed,3,223.05,3
3645,ecom express,cosmetics,ev bike,two day,north,clear,248.8,41.61,9,16,no,delivered,4,1368.83,-7
3646,fedex,fragile items,van,standard,north,stormy,66.2,9.93,8,24,no,delivered,4,360.79,-16
3647,shadowfax,groceries,bike,same day,north,hot,263.1,30.74,8,8,yes,delayed,2,1507.72,0
3648,shadowfax,groceries,ev bike,two day,south,rainy,167.8,21.35,9,16,no,delivered,5,903.05,-7
3649,ecom express,automobile parts,ev van,two day,east,stormy,181.3,11.38,10,16,no,delivered,4,940.64,-6
3650,xpressbees,furniture,truck,same day,west,clear,7.2,46.01,0,8,no,delivered,4,274.03,-8
3651,blue dart,cosmetics,ev van,express,central,hot,133.0,48.2,3,4,no,delivered,4,859.6,-1
3652,delhivery,pharmacy,scooter,standard,east,hot,274.3,18.94,10,24,no,delivered,3,1428.32,-14
3653,dhl,clothing,ev van,express,east,hot,223.8,42.09,5,6,no,delivered,5,1295.27,-1
3654,fedex,documents,ev bike,two day,north,foggy,78.0,49.52,6,16,no,delivered,5,538.98,-10
3655,xpressbees,documents,ev van,standard,south,stormy,13.2,47.37,6,24,no,delivered,4,208.11,-18
3656,fedex,clothing,ev van,same day,south,hot,43.5,13.09,3,8,no,delivered,5,356.77,-5
3657,fedex,fragile items,van,two day,east,foggy,238.5,1.32,10,16,no,delivered,5,1196.46,-6
3658,ecom express,automobile parts,bike,express,south,foggy,148.7,9.59,8,4,yes,failed,2,822.27,4
3659,dhl,automobile parts,ev bike,two day,south,rainy,146.6,8.94,6,16,no,delivered,5,759.82,-10
3660,fedex,clothing,ev bike,two day,east,foggy,257.7,13.57,8,16,no,delivered,3,1329.21,-8
3661,shadowfax,furniture,truck,two day,north,hot,137.2,18.92,5,16,no,delivered,4,742.76,-11
3662,fedex,documents,truck,same day,central,cold,134.4,40.43,6,8,no,delivered,4,893.29,-2
3663,ecom express,electronics,bike,same day,west,rainy,20.1,17.47,4,8,no,delivered,4,252.91,-4
3664,ecom express,pharmacy,ev bike,standard,central,rainy,236.9,45.09,10,24,no,delivered,4,1319.77,-14
3665,fedex,fragile items,van,standard,south,clear,134.0,34.12,4,24,no,delivered,4,772.36,-20
3666,fedex,electronics,bike,two day,east,foggy,282.3,4.43,9,16,no,delivered,4,1424.79,-7
3667,shadowfax,pharmacy,ev van,same day,central,hot,68.4,49.23,4,8,no,delivered,4,589.69,-4
3668,blue dart,electronics,bike,two day,south,foggy,57.7,14.02,3,16,no,delivered,4,330.56,-13
3669,dhl,fragile items,scooter,same day,central,clear,3.6,35.25,0,8,no,delivered,3,215.75,-8
3670,blue dart,electronics,scooter,express,north,rainy,207.2,39.8,13,6,yes,failed,1,1205.4,7
3671,blue dart,groceries,ev bike,two day,north,rainy,162.0,18.85,8,16,no,delivered,5,866.55,-8
3672,delhivery,clothing,bike,standard,east,rainy,85.7,44.31,8,24,no,delivered,3,561.43,-16
3673,shadowfax,groceries,van,standard,south,hot,99.9,40.53,3,24,no,delivered,3,621.09,-21
3674,delhivery,groceries,van,same day,west,cold,91.6,38.55,4,8,no,delivered,3,673.65,-4
3675,shadowfax,furniture,van,same day,central,foggy,115.7,44.23,6,8,no,delivered,4,811.19,-2
3676,dhl,fragile items,ev van,same day,south,clear,92.7,17.45,3,8,no,delivered,5,615.85,-5
3677,dhl,automobile parts,scooter,same day,west,cold,131.5,36.53,4,8,no,delivered,4,867.09,-4
3678,xpressbees,groceries,van,express,south,hot,254.0,24.63,5,7,no,delivered,4,1393.89,-2
3679,fedex,automobile parts,van,standard,north,hot,159.7,34.66,7,24,no,delivered,3,902.48,-17
3680,xpressbees,groceries,van,two day,central,clear,233.2,36.96,5,16,no,delivered,3,1276.88,-11
3681,xpressbees,clothing,ev van,express,east,clear,172.2,31.8,5,5,yes,delayed,2,1006.4,0
3682,delhivery,pharmacy,scooter,standard,west,clear,83.7,42.34,3,24,no,delivered,5,545.52,-21
3683,blue dart,cosmetics,bike,standard,south,cold,290.8,12.21,9,24,no,delivered,3,1490.63,-15
3684,shadowfax,documents,van,two day,east,hot,56.0,1.64,2,16,no,delivered,4,284.92,-14
3685,ecom express,pharmacy,bike,two day,central,cold,285.0,33.17,10,16,no,delivered,3,1524.51,-6
3686,blue dart,groceries,ev bike,two day,east,stormy,280.9,3.46,18,16,yes,delayed,3,1414.88,2
3687,delhivery,clothing,ev van,two day,north,foggy,56.1,12.89,2,16,no,delivered,5,319.17,-14
3688,ecom express,groceries,ev bike,standard,east,foggy,49.5,8.86,3,24,no,delivered,4,274.08,-21
3689,ecom express,groceries,ev bike,standard,north,clear,88.5,17.45,4,24,no,delivered,5,494.85,-20
3690,blue dart,groceries,van,same day,north,rainy,182.6,49.49,9,8,yes,delayed,3,1161.47,1
3691,dhl,automobile parts,ev bike,same day,central,stormy,129.5,34.67,9,8,yes,failed,2,851.51,1
3692,shadowfax,groceries,van,standard,central,foggy,255.5,2.0,11,24,no,delivered,4,1283.5,-13
3693,blue dart,pharmacy,ev van,two day,central,stormy,294.2,48.76,11,16,no,delivered,4,1617.28,-5
3694,ekart,electronics,scooter,same day,north,cold,133.6,47.82,4,8,no,delivered,5,911.46,-4
3695,dhl,documents,bike,same day,central,clear,5.3,35.77,0,8,no,delivered,5,233.81,-8
3696,shadowfax,fragile items,ev van,same day,south,hot,293.1,39.09,6,8,no,delivered,4,1632.7206,-2
3697,ekart,automobile parts,van,two day,north,cold,126.9,8.6,4,16,no,delivered,4,660.3,-12
3698,dhl,automobile parts,scooter,two day,east,cold,151.2,26.88,5,16,no,delivered,3,836.64,-11
3699,ekart,electronics,ev bike,same day,south,rainy,188.4,22.99,8,8,yes,failed,1,1110.97,0
3700,xpressbees,fragile items,van,same day,east,rainy,229.1,33.05,7,8,no,delivered,4,1344.65,-1
3701,blue dart,documents,ev bike,two day,central,stormy,144.8,36.76,9,16,no,delivered,4,834.28,-7
3702,ekart,electronics,van,express,east,foggy,12.6,13.01,5,2,yes,delayed,2,152.03,3
3703,ekart,electronics,ev bike,two day,south,stormy,187.1,14.34,11,16,no,delivered,4,978.52,-5
3704,ecom express,cosmetics,bike,standard,central,hot,135.3,43.75,5,24,no,delivered,4,807.75,-19
3705,ecom express,pharmacy,ev bike,standard,west,clear,163.0,13.93,4,24,no,delivered,4,856.79,-20
3706,fedex,pharmacy,scooter,standard,south,cold,83.1,17.82,3,24,no,delivered,5,468.96,-21
3707,blue dart,fragile items,van,express,north,clear,3.6,35.4,1,2,no,delivered,5,168.2,-1
3708,xpressbees,electronics,ev van,same day,north,stormy,40.3,35.88,7,8,no,delivered,4,409.14,-1
3709,fedex,electronics,van,two day,south,cold,174.8,19.06,5,16,no,delivered,5,931.18,-11
3710,amazon logistics,automobile parts,bike,two day,north,clear,194.0,48.64,8,16,no,delivered,5,1115.92,-8
3711,dhl,pharmacy,van,standard,central,foggy,38.2,17.54,4,24,no,delivered,4,243.62,-20
3712,ecom express,cosmetics,scooter,two day,north,foggy,131.7,13.26,7,16,no,delivered,5,698.28,-9
3713,amazon logistics,furniture,van,standard,central,foggy,189.0,4.08,6,24,no,delivered,3,957.24,-18
3714,ekart,clothing,scooter,express,west,cold,128.4,19.61,3,4,no,delivered,4,750.83,-1
3715,xpressbees,furniture,truck,two day,north,clear,209.9,31.3,7,16,no,delivered,5,1143.4,-9
3716,ekart,automobile parts,scooter,two day,east,hot,280.3,4.66,9,16,no,delivered,4,1415.48,-7
3717,dhl,clothing,van,two day,north,clear,98.6,0.67,4,16,no,delivered,3,493.75,-12
3718,ekart,clothing,ev van,standard,south,cold,238.1,19.63,5,24,no,delivered,4,1249.39,-19
3719,xpressbees,groceries,truck,standard,south,cold,72.0,24.47,3,24,no,delivered,3,433.41,-21
3720,ekart,furniture,ev bike,two day,west,hot,173.8,13.74,6,16,no,delivered,4,910.22,-10
3721,shadowfax,pharmacy,ev bike,standard,north,cold,262.5,3.87,6,24,no,delivered,4,1324.11,-18
3722,shadowfax,clothing,ev van,standard,west,clear,263.5,36.26,10,24,no,delivered,4,1426.28,-14
3723,xpressbees,automobile parts,ev van,same day,west,clear,125.6,16.79,4,8,no,delivered,5,778.37,-4
3724,ecom express,clothing,ev van,standard,central,rainy,247.8,11.63,9,24,no,delivered,3,1273.89,-15
3725,delhivery,clothing,van,same day,east,foggy,142.0,19.76,5,8,no,delivered,5,869.28,-3
3726,ecom express,automobile parts,truck,two day,south,foggy,194.5,20.19,9,16,no,delivered,4,1033.07,-7
3727,delhivery,groceries,ev bike,express,west,clear,160.0,16.68,6,5,yes,failed,1,900.04,1
3728,fedex,pharmacy,truck,express,west,clear,168.5,37.52,4,5,no,delivered,3,1005.06,-1
3729,dhl,groceries,bike,two day,south,hot,21.2,35.6,3,16,no,delivered,5,212.8,-13
3730,shadowfax,documents,truck,two day,south,hot,254.6,1.99,4,16,no,delivered,5,1278.97,-12
3731,xpressbees,furniture,scooter,standard,west,hot,93.1,17.68,5,24,no,delivered,4,518.54,-19
3732,amazon logistics,cosmetics,ev bike,same day,central,foggy,33.2,28.61,2,8,no,delivered,3,351.83,-6
3733,dhl,electronics,ev van,standard,east,cold,109.0,41.71,5,24,no,delivered,3,670.13,-19
3734,ecom express,fragile items,ev bike,standard,central,rainy,25.2,16.01,7,24,no,delivered,4,174.03,-17
3735,ekart,clothing,truck,same day,east,hot,9.1,1.58,0,8,no,delivered,3,150.24,-8
3736,blue dart,automobile parts,truck,standard,west,rainy,112.9,42.36,7,24,no,delivered,5,691.58,-17
3737,dhl,automobile parts,truck,standard,south,stormy,149.8,35.85,7,24,no,delivered,4,856.55,-17
3738,fedex,automobile parts,van,express,west,cold,270.4,28.22,5,7,no,delivered,3,1486.66,-2
3739,xpressbees,pharmacy,scooter,express,north,clear,116.9,29.43,4,4,no,delivered,5,722.79,0
3740,amazon logistics,automobile parts,ev bike,same day,west,hot,242.6,37.73,10,8,yes,failed,1,1426.19,2
3741,ekart,fragile items,van,two day,east,stormy,187.4,26.47,8,16,no,delivered,4,1016.41,-8
3742,ekart,pharmacy,bike,express,east,rainy,139.9,31.02,11,4,yes,delayed,2,842.56,7
3743,ecom express,automobile parts,ev bike,express,central,cold,15.2,49.52,0,2,no,delivered,5,275.31,-2
3744,dhl,groceries,truck,standard,east,hot,255.8,11.29,4,24,no,delivered,4,1312.87,-20
3745,ekart,fragile items,truck,two day,west,hot,185.6,31.7,9,16,no,delivered,3,1023.1,-7
3746,ecom express,automobile parts,truck,standard,west,cold,65.9,39.43,3,24,no,delivered,5,447.79,-21
3747,fedex,pharmacy,bike,standard,north,cold,83.9,7.55,4,24,no,delivered,3,442.15,-20
3748,ecom express,clothing,truck,same day,central,hot,223.6,46.06,5,8,no,delivered,3,1356.18,-3
3749,ecom express,clothing,truck,same day,east,rainy,245.4,14.74,8,8,yes,delayed,2,1371.22,0
3750,ecom express,clothing,truck,standard,west,foggy,218.2,38.54,9,24,no,delivered,3,1206.62,-15
3751,shadowfax,furniture,bike,same day,north,foggy,63.2,31.29,4,8,no,delivered,4,509.87,-4
3752,amazon logistics,groceries,ev bike,express,south,rainy,22.9,27.57,5,2,yes,delayed,2,247.21,3
3753,ecom express,fragile items,truck,two day,central,rainy,131.8,46.37,3,16,no,delivered,4,798.11,-13
3754,ekart,documents,ev bike,standard,east,hot,162.3,21.43,7,24,no,delivered,5,875.79,-17
3755,delhivery,clothing,truck,two day,north,stormy,162.6,23.18,8,16,no,delivered,4,882.54,-8
3756,ekart,pharmacy,scooter,two day,east,clear,165.8,26.67,3,16,no,delivered,5,909.01,-13
3757,shadowfax,clothing,ev bike,same day,central,hot,213.1,44.97,7,8,no,delivered,4,1300.41,-1
3758,fedex,automobile parts,van,same day,north,rainy,170.8,49.18,9,8,yes,delayed,2,1101.54,1
3759,delhivery,electronics,van,same day,north,clear,71.8,47.51,3,8,no,delivered,5,601.53,-5
3760,shadowfax,furniture,bike,standard,east,clear,12.8,42.48,2,24,no,delivered,5,191.44,-22
3761,blue dart,automobile parts,bike,two day,east,clear,144.5,24.21,6,16,no,delivered,4,795.13,-10
3762,fedex,furniture,bike,two day,north,rainy,57.6,14.28,3,16,no,delivered,4,330.84,-13
3763,shadowfax,fragile items,van,two day,north,stormy,123.3,47.36,7,16,no,delivered,4,758.58,-9
3764,shadowfax,groceries,scooter,express,east,rainy,69.4,7.58,6,3,yes,delayed,3,419.74,3
3765,dhl,cosmetics,scooter,standard,east,cold,145.4,2.06,4,24,no,delivered,4,733.18,-20
3766,dhl,cosmetics,ev bike,same day,north,foggy,70.9,26.67,6,8,no,delivered,4,534.51,-2
3767,xpressbees,furniture,ev bike,same day,west,clear,91.0,30.18,4,8,no,delivered,5,645.54,-4
3768,xpressbees,electronics,ev bike,express,south,clear,57.9,34.08,1,3,no,delivered,4,441.74,-2
3769,amazon logistics,automobile parts,ev bike,two day,central,rainy,179.0,20.54,8,16,no,delivered,4,956.62,-8
3770,dhl,electronics,scooter,express,central,stormy,205.5,41.71,13,6,yes,delayed,2,1202.63,7
3771,dhl,groceries,truck,two day,west,stormy,162.1,34.05,11,16,no,delivered,4,912.65,-5
3772,ekart,pharmacy,ev van,two day,north,cold,297.1,42.32,7,16,no,delivered,5,1623.46,-9
3773,fedex,cosmetics,scooter,standard,north,clear,128.4,43.03,2,24,no,delivered,5,771.09,-22
3774,blue dart,furniture,van,standard,south,clear,56.0,44.42,2,24,no,delivered,5,413.26,-22
3775,dhl,groceries,truck,express,east,stormy,247.7,29.77,12,6,yes,delayed,2,1377.81,6
3776,blue dart,groceries,ev bike,same day,south,hot,136.7,5.12,4,8,no,delivered,4,798.86,-4
3777,fedex,automobile parts,bike,standard,west,foggy,114.6,10.62,3,24,no,delivered,3,604.86,-21
3778,amazon logistics,groceries,van,standard,east,rainy,161.9,9.56,7,24,no,delivered,4,838.18,-17
3779,ecom express,fragile items,scooter,two day,south,foggy,41.4,24.46,3,16,no,delivered,5,280.38,-13
3780,fedex,electronics,ev bike,express,central,stormy,273.8,8.25,14,7,yes,delayed,2,1443.75,7
3781,delhivery,pharmacy,scooter,same day,central,foggy,246.9,15.67,8,8,yes,delayed,3,1381.51,0
3782,ekart,cosmetics,van,same day,west,clear,278.5,11.38,8,8,yes,delayed,3,1526.64,0
3783,delhivery,cosmetics,van,two day,south,clear,143.1,39.35,5,16,no,delivered,5,833.55,-11
3784,xpressbees,groceries,bike,standard,central,cold,100.1,33.77,3,24,no,delivered,4,601.81,-21
3785,ecom express,cosmetics,ev bike,same day,west,foggy,43.0,41.06,5,8,no,delivered,4,438.18,-3
3786,fedex,furniture,scooter,standard,north,clear,199.8,0.89,6,24,no,delivered,3,1001.67,-18
3787,blue dart,pharmacy,van,standard,north,foggy,71.4,35.12,7,24,no,delivered,5,462.36,-17
3788,delhivery,automobile parts,ev bike,express,south,rainy,91.8,0.76,5,3,yes,delayed,2,511.28,2
3789,ecom express,cosmetics,ev bike,two day,west,rainy,5.4,18.77,1,16,no,delivered,4,95.6674,-15
3790,ekart,cosmetics,ev van,express,central,stormy,288.6,0.67,15,7,yes,delayed,3,1493.78,8
3791,blue dart,automobile parts,bike,same day,north,hot,253.1,38.79,6,8,no,delivered,5,1481.87,-2
3792,blue dart,clothing,truck,two day,north,hot,215.0,12.03,4,16,no,delivered,3,1111.09,-12
3793,ekart,pharmacy,scooter,standard,west,cold,227.3,29.61,6,24,no,delivered,5,1225.33,-18
3794,shadowfax,pharmacy,ev bike,same day,east,foggy,249.6,3.38,11,8,yes,delayed,2,1358.14,3
3795,ecom express,cosmetics,van,two day,north,hot,67.1,0.92,4,16,no,delivered,4,338.26,-12
3796,ekart,clothing,bike,two day,east,rainy,140.8,47.05,9,16,no,delivered,5,845.15,-7
3797,xpressbees,cosmetics,ev van,same day,north,stormy,132.0,45.96,9,8,yes,delayed,2,897.88,1
3798,delhivery,clothing,ev bike,two day,central,stormy,14.0,12.32,2,16,no,delivered,4,106.96,-14
3799,delhivery,groceries,scooter,same day,central,foggy,184.4,47.75,8,8,yes,delayed,3,1165.25,0
3800,delhivery,cosmetics,ev van,standard,east,cold,39.8,5.4,3,24,no,delivered,5,215.2,-21
3801,ecom express,documents,van,two day,central,cold,171.8,9.36,6,16,no,delivered,4,887.08,-10
3802,shadowfax,clothing,van,two day,central,stormy,224.9,22.68,15,16,no,delivered,5,1192.54,-1
3803,amazon logistics,cosmetics,scooter,standard,north,rainy,31.2,31.89,3,24,no,delivered,3,251.67,-21
3804,delhivery,documents,van,two day,east,rainy,53.0,17.89,4,16,no,delivered,5,318.67,-12
3805,delhivery,fragile items,ev van,same day,south,stormy,261.4,22.32,10,8,yes,delayed,2,1473.96,2
3806,amazon logistics,automobile parts,bike,express,south,cold,218.1,6.06,5,6,no,delivered,3,1158.68,-1
3807,delhivery,groceries,truck,two day,west,clear,235.2,47.95,9,16,no,delivered,5,1319.85,-7
3808,blue dart,cosmetics,scooter,same day,north,hot,47.3,6.68,1,8,no,delivered,5,356.54,-7
3809,fedex,documents,bike,two day,central,stormy,205.9,3.42,14,16,no,delivered,3,1039.76,-2
3810,shadowfax,automobile parts,bike,express,east,stormy,42.1,7.61,8,2,yes,delayed,3,283.33,6
3811,ekart,documents,scooter,express,central,clear,125.6,11.05,4,4,yes,failed,2,711.15,0
3812,fedex,fragile items,ev bike,standard,north,rainy,13.4,5.03,2,24,no,delivered,4,95.6674,-22
3813,xpressbees,fragile items,ev bike,two day,west,foggy,98.9,14.45,5,16,no,delivered,5,537.85,-11
3814,dhl,documents,ev bike,express,south,rainy,290.4,2.9,11,7,yes,delayed,3,1510.7,4
3815,dhl,fragile items,bike,standard,west,stormy,209.0,10.36,11,24,no,delivered,5,1076.08,-13
3816,delhivery,pharmacy,bike,standard,east,foggy,12.2,10.81,4,24,no,delivered,4,95.6674,-20
3817,fedex,cosmetics,ev van,express,east,stormy,230.4,0.73,12,6,yes,delayed,2,1204.19,6
3818,amazon logistics,groceries,ev van,express,east,stormy,117.3,4.66,7,4,yes,failed,1,650.48,3
3819,shadowfax,documents,ev bike,two day,east,cold,88.0,34.11,4,16,no,delivered,5,542.33,-12
3820,ecom express,cosmetics,ev van,same day,east,foggy,58.4,38.76,5,8,no,delivered,5,508.28,-3
3821,blue dart,electronics,ev bike,two day,central,foggy,126.9,11.75,5,16,no,delivered,5,669.75,-11
